date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:11:09	280/280	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2020:14:27%20GMT	https://html.bslthemes.com/onovo/assets/images/project-2-1000x823.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-2-1000x823.jpg	(from https://html.bslthemes.com/onovo/team-detail.html)
22:11:09	124939/124939	---M--	200	added ('OK')	image/jpeg	etag:%2265034726-1e80b%22	https://html.bslthemes.com/onovo/assets/images/team-7-1000x1357.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/team-7-1000x1357.jpg	(from https://html.bslthemes.com/onovo/team.html)
22:11:09	182241/182241	---M--	200	added ('OK')	image/jpeg	etag:%2265034729-2c7e1%22	https://html.bslthemes.com/onovo/assets/images/team-5-1000x1357.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/team-5-1000x1357.jpg	(from https://html.bslthemes.com/onovo/team.html)
22:11:09	280/280	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2020:14:27%20GMT	https://html.bslthemes.com/onovo/assets/images/project-1-1000x696.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-1-1000x696.jpg	(from https://html.bslthemes.com/onovo/team-detail.html)
22:11:09	280/280	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2020:14:28%20GMT	https://html.bslthemes.com/onovo/assets/images/project-8-1000x733.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-8-1000x733.jpg	(from https://html.bslthemes.com/onovo/team-detail.html)
22:11:11	309/309	---M--	302	error ('Found')	text/html	date:Sun,%2024%20Sep%202023%2020:14:29%20GMT	https://onovo.bslthemes.com/wp-content/uploads/elementor/thumbs/project-n01.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/onovo.bslthemes.com/wp-content/uploads/elementor/thumbs/project-n01.a0.delayed	(from https://html.bslthemes.com/onovo/project-detail.html)
22:11:12	280/280	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202023%2020:14:30%20GMT	https://html.bslthemes.com/onovo/blog-detail.png	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/blog-detail.png	(from https://html.bslthemes.com/onovo/blog.html)
22:11:12	8420/8420	---M--	200	added ('OK')	image/jpeg	etag:%2265034725-20e4%22	https://html.bslthemes.com/onovo/assets/images/posts3-150x150.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/posts3-150x150.jpg	(from https://html.bslthemes.com/onovo/blog-list.html)
22:11:12	63626/63626	---M--	200	added ('OK')	image/jpeg	etag:%226503472c-f88a%22	https://html.bslthemes.com/onovo/assets/images/project-n01-2-1080x800.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/project-n01-2-1080x800.jpg	(from https://html.bslthemes.com/onovo/project-detail.html)
22:11:12	10083/10083	---M--	200	added ('OK')	image/jpeg	etag:%2265034727-2763%22	https://html.bslthemes.com/onovo/assets/images/post1-150x150.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/post1-150x150.jpg	(from https://html.bslthemes.com/onovo/blog-list.html)
22:11:12	7838/7838	---M--	200	added ('OK')	image/jpeg	etag:%2265034725-1e9e%22	https://html.bslthemes.com/onovo/assets/images/post4-150x150.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/post4-150x150.jpg	(from https://html.bslthemes.com/onovo/blog-list.html)
22:11:13	290423/290423	---M--	200	added ('OK')	image/jpeg	etag:%226503472d-46e77%22	https://html.bslthemes.com/onovo/assets/images/post2.jpg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/post2.jpg	(from https://html.bslthemes.com/onovo/service-detail.html)
22:11:14	199/199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226503472a-c7%22	https://html.bslthemes.com/onovo/assets/images/title_after.svg	C:/Users/Bonga/Downloads/OneDrive/Desktop/23DIGITAL/DV9NDOOH/html.bslthemes.com/onovo/assets/images/title_after.svg	(from https://html.bslthemes.com/onovo/home-parallax.html)
